Corner,Process,Environment,AVDD_V,Temperature_C,Parameter,Unit,Value
FFVLNOM,FF,VLNOM,3,27,"G4 gain error",%,-0.454
FFVLNOM,FF,VLNOM,3,27,"G4 -3 dB bandwidth",MHz,3.791
FFVLNOM,FF,VLNOM,3,27,"G4 input range low",V,-0.697
FFVLNOM,FF,VLNOM,3,27,"G4 input range high",V,0.697
FFVLNOM,FF,VLNOM,3,27,"G4 output range low",V,-2.773
FFVLNOM,FF,VLNOM,3,27,"G4 output range high",V,2.773
FFVLNOM,FF,VLNOM,3,27,"G4 CMRR @ 60 Hz",dB,217.957
FFVLNOM,FF,VLNOM,3,27,"G4 CMRR @ 150 Hz",dB,217.957
FFVLNOM,FF,VLNOM,3,27,"G4 PSRR+ @ 60 Hz",dB,197.176
FFVLNOM,FF,VLNOM,3,27,"G4 PSRR+ @ 150 Hz",dB,197.176
FFVLNOM,FF,VLNOM,3,27,"G4 PSRR- @ 60 Hz",dB,210.830
FFVLNOM,FF,VLNOM,3,27,"G4 PSRR- @ 150 Hz",dB,210.830
FFVLNOM,FF,VLNOM,3,27,"G4 input-referred noise 0.05-150 Hz",uVrms,3.682
FFVLNOM,FF,VLNOM,3,27,"G4 THD @ 60 Hz, 0.60 Vpp",%,0.005
FFVLNOM,FF,VLNOM,3,27,"G8 target gain",V/V,8.000
FFVLNOM,FF,VLNOM,3,27,"G8 input offset",mV,-9.471e-07
FFVLNOM,FF,VLNOM,3,27,"G8 gain @ 10 Hz",V/V,7.940
FFVLNOM,FF,VLNOM,3,27,"G8 gain @ 150 Hz",V/V,7.940
FFVLNOM,FF,VLNOM,3,27,"G8 gain error",%,-0.746
FFVLNOM,FF,VLNOM,3,27,"G8 -3 dB bandwidth",MHz,2.515
FFVLNOM,FF,VLNOM,3,27,"G8 input range low",V,-0.343
FFVLNOM,FF,VLNOM,3,27,"G8 input range high",V,0.343
FFVLNOM,FF,VLNOM,3,27,"G8 output range low",V,-2.726
FFVLNOM,FF,VLNOM,3,27,"G8 output range high",V,2.726
FFVLNOM,FF,VLNOM,3,27,"G8 CMRR @ 60 Hz",dB,220.295
FFVLNOM,FF,VLNOM,3,27,"G8 CMRR @ 150 Hz",dB,220.283
FFVLNOM,FF,VLNOM,3,27,"G8 PSRR+ @ 60 Hz",dB,191.793
FFVLNOM,FF,VLNOM,3,27,"G8 PSRR+ @ 150 Hz",dB,191.793
FFVLNOM,FF,VLNOM,3,27,"G8 PSRR- @ 60 Hz",dB,210.029
FFVLNOM,FF,VLNOM,3,27,"G8 PSRR- @ 150 Hz",dB,210.035
FFVLNOM,FF,VLNOM,3,27,"G8 input-referred noise 0.05-150 Hz",uVrms,3.314
FFVLNOM,FF,VLNOM,3,27,"G8 THD @ 60 Hz, 0.30 Vpp",%,2.362e-04
FFVLNOM,FF,VLNOM,3,27,"G16 target gain",V/V,16.000
FFVLNOM,FF,VLNOM,3,27,"G16 input offset",mV,-5.951e-07
FFVLNOM,FF,VLNOM,3,27,"G16 gain @ 10 Hz",V/V,15.857
FFVLNOM,FF,VLNOM,3,27,"G16 gain @ 150 Hz",V/V,15.857
FFVLNOM,FF,VLNOM,3,27,"G16 gain error",%,-0.891
FFVLNOM,FF,VLNOM,3,27,"G16 -3 dB bandwidth",MHz,1.152
FFVLNOM,FF,VLNOM,3,27,"G16 input range low",V,-0.168
FFVLNOM,FF,VLNOM,3,27,"G16 input range high",V,0.168
FFVLNOM,FF,VLNOM,3,27,"G16 output range low",V,-2.665
FFVLNOM,FF,VLNOM,3,27,"G16 output range high",V,2.665
FFVLNOM,FF,VLNOM,3,27,"G16 CMRR @ 60 Hz",dB,217.998
FFVLNOM,FF,VLNOM,3,27,"G16 CMRR @ 150 Hz",dB,217.998
FFVLNOM,FF,VLNOM,3,27,"G16 PSRR+ @ 60 Hz",dB,192.302
FFVLNOM,FF,VLNOM,3,27,"G16 PSRR+ @ 150 Hz",dB,192.302
FFVLNOM,FF,VLNOM,3,27,"G16 PSRR- @ 60 Hz",dB,213.671
FFVLNOM,FF,VLNOM,3,27,"G16 PSRR- @ 150 Hz",dB,213.671
FFVLNOM,FF,VLNOM,3,27,"G16 input-referred noise 0.05-150 Hz",uVrms,3.129
FFVLNOM,FF,VLNOM,3,27,"G16 THD @ 60 Hz, 0.15 Vpp",%,2.962e-04
FFVHNOM,FF,VHNOM,3.6,27,"FDC bias current",uA,45.750
FFVHNOM,FF,VHNOM,3.6,27,"CMFB bias current",uA,45.750
FFVHNOM,FF,VHNOM,3.6,27,"Total current",mA,1.889
FFVHNOM,FF,VHNOM,3.6,27,"Total power",mW,6.801
FFVHNOM,FF,VHNOM,3.6,27,"Output CM error",mV,-2.313
FFVHNOM,FF,VHNOM,3.6,27,"G2 target gain",V/V,2.000
FFVHNOM,FF,VHNOM,3.6,27,"G2 input offset",mV,-9.389e-07
FFVHNOM,FF,VHNOM,3.6,27,"G2 gain @ 10 Hz",V/V,1.996
FFVHNOM,FF,VHNOM,3.6,27,"G2 gain @ 150 Hz",V/V,1.996
FFVHNOM,FF,VHNOM,3.6,27,"G2 gain error",%,-0.182
FFVHNOM,FF,VHNOM,3.6,27,"G2 -3 dB bandwidth",MHz,6.497
FFVHNOM,FF,VHNOM,3.6,27,"G2 input range low",V,-1.706
FFVHNOM,FF,VHNOM,3.6,27,"G2 input range high",V,1.706
FFVHNOM,FF,VHNOM,3.6,27,"G2 output range low",V,-3.406
FFVHNOM,FF,VHNOM,3.6,27,"G2 output range high",V,3.406
FFVHNOM,FF,VHNOM,3.6,27,"G2 CMRR @ 60 Hz",dB,218.145
FFVHNOM,FF,VHNOM,3.6,27,"G2 CMRR @ 150 Hz",dB,218.146
FFVHNOM,FF,VHNOM,3.6,27,"G2 PSRR+ @ 60 Hz",dB,189.099
FFVHNOM,FF,VHNOM,3.6,27,"G2 PSRR+ @ 150 Hz",dB,189.099
FFVHNOM,FF,VHNOM,3.6,27,"G2 PSRR- @ 60 Hz",dB,212.931
FFVHNOM,FF,VHNOM,3.6,27,"G2 PSRR- @ 150 Hz",dB,212.931
FFVHNOM,FF,VHNOM,3.6,27,"G2 input-referred noise 0.05-150 Hz",uVrms,4.433
FFVHNOM,FF,VHNOM,3.6,27,"G2 THD @ 60 Hz, 1.20 Vpp",%,0.012
FFVHNOM,FF,VHNOM,3.6,27,"G4 target gain",V/V,4.000
FFVHNOM,FF,VHNOM,3.6,27,"G4 input offset",mV,-8.077e-07
FFVHNOM,FF,VHNOM,3.6,27,"G4 gain @ 10 Hz",V/V,3.981
FFVHNOM,FF,VHNOM,3.6,27,"G4 gain @ 150 Hz",V/V,3.981
FFVHNOM,FF,VHNOM,3.6,27,"G4 gain error",%,-0.479
FFVHNOM,FF,VHNOM,3.6,27,"G4 -3 dB bandwidth",MHz,3.885
FFVHNOM,FF,VHNOM,3.6,27,"G4 input range low",V,-0.847
FFVHNOM,FF,VHNOM,3.6,27,"G4 input range high",V,0.847
FFVHNOM,FF,VHNOM,3.6,27,"G4 output range low",V,-3.372
FFVHNOM,FF,VHNOM,3.6,27,"G4 output range high",V,3.372
FFVHNOM,FF,VHNOM,3.6,27,"G4 CMRR @ 60 Hz",dB,217.762
FFVHNOM,FF,VHNOM,3.6,27,"G4 CMRR @ 150 Hz",dB,217.762
FFVHNOM,FF,VHNOM,3.6,27,"G4 PSRR+ @ 60 Hz",dB,196.656
FFVHNOM,FF,VHNOM,3.6,27,"G4 PSRR+ @ 150 Hz",dB,196.656
FFVHNOM,FF,VHNOM,3.6,27,"G4 PSRR- @ 60 Hz",dB,213.941
FFVHNOM,FF,VHNOM,3.6,27,"G4 PSRR- @ 150 Hz",dB,213.942
FFVHNOM,FF,VHNOM,3.6,27,"G4 input-referred noise 0.05-150 Hz",uVrms,3.696
FFVHNOM,FF,VHNOM,3.6,27,"G4 THD @ 60 Hz, 0.60 Vpp",%,0.003
FFVHNOM,FF,VHNOM,3.6,27,"G8 target gain",V/V,8.000
FFVHNOM,FF,VHNOM,3.6,27,"G8 input offset",mV,-1.282e-06
FFVHNOM,FF,VHNOM,3.6,27,"G8 gain @ 10 Hz",V/V,7.938
FFVHNOM,FF,VHNOM,3.6,27,"G8 gain @ 150 Hz",V/V,7.938
FFVHNOM,FF,VHNOM,3.6,27,"G8 gain error",%,-0.770
FFVHNOM,FF,VHNOM,3.6,27,"G8 -3 dB bandwidth",MHz,2.588
FFVHNOM,FF,VHNOM,3.6,27,"G8 input range low",V,-0.418
FFVHNOM,FF,VHNOM,3.6,27,"G8 input range high",V,0.418
FFVHNOM,FF,VHNOM,3.6,27,"G8 output range low",V,-3.321
FFVHNOM,FF,VHNOM,3.6,27,"G8 output range high",V,3.321
FFVHNOM,FF,VHNOM,3.6,27,"G8 CMRR @ 60 Hz",dB,212.195
FFVHNOM,FF,VHNOM,3.6,27,"G8 CMRR @ 150 Hz",dB,212.195
FFVHNOM,FF,VHNOM,3.6,27,"G8 PSRR+ @ 60 Hz",dB,191.621
FFVHNOM,FF,VHNOM,3.6,27,"G8 PSRR+ @ 150 Hz",dB,191.621
FFVHNOM,FF,VHNOM,3.6,27,"G8 PSRR- @ 60 Hz",dB,202.598
FFVHNOM,FF,VHNOM,3.6,27,"G8 PSRR- @ 150 Hz",dB,202.598
FFVHNOM,FF,VHNOM,3.6,27,"G8 input-referred noise 0.05-150 Hz",uVrms,3.326
FFVHNOM,FF,VHNOM,3.6,27,"G8 THD @ 60 Hz, 0.30 Vpp",%,1.260e-04
FFVHNOM,FF,VHNOM,3.6,27,"G16 target gain",V/V,16.000
FFVHNOM,FF,VHNOM,3.6,27,"G16 input offset",mV,-6.954e-07
FFVHNOM,FF,VHNOM,3.6,27,"G16 gain @ 10 Hz",V/V,15.858
FFVHNOM,FF,VHNOM,3.6,27,"G16 gain @ 150 Hz",V/V,15.858
FFVHNOM,FF,VHNOM,3.6,27,"G16 gain error",%,-0.886
FFVHNOM,FF,VHNOM,3.6,27,"G16 -3 dB bandwidth",MHz,1.184
FFVHNOM,FF,VHNOM,3.6,27,"G16 input range low",V,-0.206
FFVHNOM,FF,VHNOM,3.6,27,"G16 input range high",V,0.206
FFVHNOM,FF,VHNOM,3.6,27,"G16 output range low",V,-3.259
FFVHNOM,FF,VHNOM,3.6,27,"G16 output range high",V,3.259
FFVHNOM,FF,VHNOM,3.6,27,"G16 CMRR @ 60 Hz",dB,220.141
FFVHNOM,FF,VHNOM,3.6,27,"G16 CMRR @ 150 Hz",dB,220.141
FFVHNOM,FF,VHNOM,3.6,27,"G16 PSRR+ @ 60 Hz",dB,192.147
FFVHNOM,FF,VHNOM,3.6,27,"G16 PSRR+ @ 150 Hz",dB,192.147
FFVHNOM,FF,VHNOM,3.6,27,"G16 PSRR- @ 60 Hz",dB,221.741
FFVHNOM,FF,VHNOM,3.6,27,"G16 PSRR- @ 150 Hz",dB,221.741
FFVHNOM,FF,VHNOM,3.6,27,"G16 input-referred noise 0.05-150 Hz",uVrms,3.140
FFVHNOM,FF,VHNOM,3.6,27,"G16 THD @ 60 Hz, 0.15 Vpp",%,2.049e-04
FFNOMTL,FF,NOMTL,3.3,-40,"FDC bias current",uA,39.992
FFNOMTL,FF,NOMTL,3.3,-40,"CMFB bias current",uA,39.992
FFNOMTL,FF,NOMTL,3.3,-40,"Total current",mA,1.509
FFNOMTL,FF,NOMTL,3.3,-40,"Total power",mW,4.979
FFNOMTL,FF,NOMTL,3.3,-40,"Output CM error",mV,-9.485
FFNOMTL,FF,NOMTL,3.3,-40,"G2 target gain",V/V,2.000
FFNOMTL,FF,NOMTL,3.3,-40,"G2 input offset",mV,1.986e-09
FFNOMTL,FF,NOMTL,3.3,-40,"G2 gain @ 10 Hz",V/V,1.995
FFNOMTL,FF,NOMTL,3.3,-40,"G2 gain @ 150 Hz",V/V,1.995
FFNOMTL,FF,NOMTL,3.3,-40,"G2 gain error",%,-0.275
FFNOMTL,FF,NOMTL,3.3,-40,"G2 -3 dB bandwidth",MHz,6.695
FFNOMTL,FF,NOMTL,3.3,-40,"G2 input range low",V,-1.583
FFNOMTL,FF,NOMTL,3.3,-40,"G2 input range high",V,1.583
FFNOMTL,FF,NOMTL,3.3,-40,"G2 output range low",V,-3.156
FFNOMTL,FF,NOMTL,3.3,-40,"G2 output range high",V,3.156
FFNOMTL,FF,NOMTL,3.3,-40,"G2 CMRR @ 60 Hz",dB,268.558
FFNOMTL,FF,NOMTL,3.3,-40,"G2 CMRR @ 150 Hz",dB,268.580
FFNOMTL,FF,NOMTL,3.3,-40,"G2 PSRR+ @ 60 Hz",dB,246.325
FFNOMTL,FF,NOMTL,3.3,-40,"G2 PSRR+ @ 150 Hz",dB,246.357
FFNOMTL,FF,NOMTL,3.3,-40,"G2 PSRR- @ 60 Hz",dB,241.999
FFNOMTL,FF,NOMTL,3.3,-40,"G2 PSRR- @ 150 Hz",dB,241.999
FFNOMTL,FF,NOMTL,3.3,-40,"G2 input-referred noise 0.05-150 Hz",uVrms,4.237
FFNOMTL,FF,NOMTL,3.3,-40,"G2 THD @ 60 Hz, 1.20 Vpp",%,0.015
FFNOMTL,FF,NOMTL,3.3,-40,"G4 target gain",V/V,4.000
FFNOMTL,FF,NOMTL,3.3,-40,"G4 input offset",mV,8.768e-11
FFNOMTL,FF,NOMTL,3.3,-40,"G4 gain @ 10 Hz",V/V,3.979
FFNOMTL,FF,NOMTL,3.3,-40,"G4 gain @ 150 Hz",V/V,3.979
FFNOMTL,FF,NOMTL,3.3,-40,"G4 gain error",%,-0.514
FFNOMTL,FF,NOMTL,3.3,-40,"G4 -3 dB bandwidth",MHz,4.034
FFNOMTL,FF,NOMTL,3.3,-40,"G4 input range low",V,-0.786
FFNOMTL,FF,NOMTL,3.3,-40,"G4 input range high",V,0.786
FFNOMTL,FF,NOMTL,3.3,-40,"G4 output range low",V,-3.128
FFNOMTL,FF,NOMTL,3.3,-40,"G4 output range high",V,3.128
FFNOMTL,FF,NOMTL,3.3,-40,"G4 CMRR @ 60 Hz",dB,265.386
FFNOMTL,FF,NOMTL,3.3,-40,"G4 CMRR @ 150 Hz",dB,265.390
FFNOMTL,FF,NOMTL,3.3,-40,"G4 PSRR+ @ 60 Hz",dB,251.641
FFNOMTL,FF,NOMTL,3.3,-40,"G4 PSRR+ @ 150 Hz",dB,251.958
FFNOMTL,FF,NOMTL,3.3,-40,"G4 PSRR- @ 60 Hz",dB,248.207
FFNOMTL,FF,NOMTL,3.3,-40,"G4 PSRR- @ 150 Hz",dB,248.200
FFNOMTL,FF,NOMTL,3.3,-40,"G4 input-referred noise 0.05-150 Hz",uVrms,3.531
FFNOMTL,FF,NOMTL,3.3,-40,"G4 THD @ 60 Hz, 0.60 Vpp",%,0.004
FFNOMTL,FF,NOMTL,3.3,-40,"G8 target gain",V/V,8.000
FFNOMTL,FF,NOMTL,3.3,-40,"G8 input offset",mV,-6.381e-07
FFNOMTL,FF,NOMTL,3.3,-40,"G8 gain @ 10 Hz",V/V,7.935
FFNOMTL,FF,NOMTL,3.3,-40,"G8 gain @ 150 Hz",V/V,7.935
FFNOMTL,FF,NOMTL,3.3,-40,"G8 gain error",%,-0.812
FFNOMTL,FF,NOMTL,3.3,-40,"G8 -3 dB bandwidth",MHz,2.769
FFNOMTL,FF,NOMTL,3.3,-40,"G8 input range low",V,-0.389
FFNOMTL,FF,NOMTL,3.3,-40,"G8 input range high",V,0.389
FFNOMTL,FF,NOMTL,3.3,-40,"G8 output range low",V,-3.087
FFNOMTL,FF,NOMTL,3.3,-40,"G8 output range high",V,3.087
FFNOMTL,FF,NOMTL,3.3,-40,"G8 CMRR @ 60 Hz",dB,197.391
FFNOMTL,FF,NOMTL,3.3,-40,"G8 CMRR @ 150 Hz",dB,197.394
FFNOMTL,FF,NOMTL,3.3,-40,"G8 PSRR+ @ 60 Hz",dB,262.719
FFNOMTL,FF,NOMTL,3.3,-40,"G8 PSRR+ @ 150 Hz",dB,262.883
FFNOMTL,FF,NOMTL,3.3,-40,"G8 PSRR- @ 60 Hz",dB,193.852
FFNOMTL,FF,NOMTL,3.3,-40,"G8 PSRR- @ 150 Hz",dB,193.854
FFNOMTL,FF,NOMTL,3.3,-40,"G8 input-referred noise 0.05-150 Hz",uVrms,3.178
FFNOMTL,FF,NOMTL,3.3,-40,"G8 THD @ 60 Hz, 0.30 Vpp",%,1.646e-04
FFNOMTL,FF,NOMTL,3.3,-40,"G16 target gain",V/V,16.000
FFNOMTL,FF,NOMTL,3.3,-40,"G16 input offset",mV,-1.146e-07
FFNOMTL,FF,NOMTL,3.3,-40,"G16 gain @ 10 Hz",V/V,15.855
FFNOMTL,FF,NOMTL,3.3,-40,"G16 gain @ 150 Hz",V/V,15.855
FFNOMTL,FF,NOMTL,3.3,-40,"G16 gain error",%,-0.908
FFNOMTL,FF,NOMTL,3.3,-40,"G16 -3 dB bandwidth",MHz,1.254
FFNOMTL,FF,NOMTL,3.3,-40,"G16 input range low",V,-0.192
FFNOMTL,FF,NOMTL,3.3,-40,"G16 input range high",V,0.192
FFNOMTL,FF,NOMTL,3.3,-40,"G16 output range low",V,-3.036
FFNOMTL,FF,NOMTL,3.3,-40,"G16 output range high",V,3.036
FFNOMTL,FF,NOMTL,3.3,-40,"G16 CMRR @ 60 Hz",dB,226.571
FFNOMTL,FF,NOMTL,3.3,-40,"G16 CMRR @ 150 Hz",dB,226.571
FFNOMTL,FF,NOMTL,3.3,-40,"G16 PSRR+ @ 60 Hz",dB,282.185
FFNOMTL,FF,NOMTL,3.3,-40,"G16 PSRR+ @ 150 Hz",dB,286.496
FFNOMTL,FF,NOMTL,3.3,-40,"G16 PSRR- @ 60 Hz",dB,228.318
FFNOMTL,FF,NOMTL,3.3,-40,"G16 PSRR- @ 150 Hz",dB,228.320
FFNOMTL,FF,NOMTL,3.3,-40,"G16 input-referred noise 0.05-150 Hz",uVrms,3.000
FFNOMTL,FF,NOMTL,3.3,-40,"G16 THD @ 60 Hz, 0.15 Vpp",%,1.935e-04
FFNOMTH,FF,NOMTH,3.3,125,"FDC bias current",uA,49.141
FFNOMTH,FF,NOMTH,3.3,125,"CMFB bias current",uA,49.141
FFNOMTH,FF,NOMTH,3.3,125,"Total current",mA,2.163
FFNOMTH,FF,NOMTH,3.3,125,"Total power",mW,7.138
FFNOMTH,FF,NOMTH,3.3,125,"Output CM error",mV,7.976
FFNOMTH,FF,NOMTH,3.3,125,"G2 target gain",V/V,2.000
FFNOMTH,FF,NOMTH,3.3,125,"G2 input offset",mV,-1.034e-06
FFNOMTH,FF,NOMTH,3.3,125,"G2 gain @ 10 Hz",V/V,2.001
FFNOMTH,FF,NOMTH,3.3,125,"G2 gain @ 150 Hz",V/V,2.001
FFNOMTH,FF,NOMTH,3.3,125,"G2 gain error",%,0.075
FFNOMTH,FF,NOMTH,3.3,125,"G2 -3 dB bandwidth",MHz,5.600
FFNOMTH,FF,NOMTH,3.3,125,"G2 input range low",V,-1.510
FFNOMTH,FF,NOMTH,3.3,125,"G2 input range high",V,1.510
FFNOMTH,FF,NOMTH,3.3,125,"G2 output range low",V,-3.021
FFNOMTH,FF,NOMTH,3.3,125,"G2 output range high",V,3.021
FFNOMTH,FF,NOMTH,3.3,125,"G2 CMRR @ 60 Hz",dB,216.081
FFNOMTH,FF,NOMTH,3.3,125,"G2 CMRR @ 150 Hz",dB,216.081
FFNOMTH,FF,NOMTH,3.3,125,"G2 PSRR+ @ 60 Hz",dB,188.083
FFNOMTH,FF,NOMTH,3.3,125,"G2 PSRR+ @ 150 Hz",dB,188.083
FFNOMTH,FF,NOMTH,3.3,125,"G2 PSRR- @ 60 Hz",dB,211.033
FFNOMTH,FF,NOMTH,3.3,125,"G2 PSRR- @ 150 Hz",dB,211.033
FFNOMTH,FF,NOMTH,3.3,125,"G2 input-referred noise 0.05-150 Hz",uVrms,4.797
FFNOMTH,FF,NOMTH,3.3,125,"G2 THD @ 60 Hz, 1.20 Vpp",%,0.016
FFNOMTH,FF,NOMTH,3.3,125,"G4 target gain",V/V,4.000
FFNOMTH,FF,NOMTH,3.3,125,"G4 input offset",mV,-8.327e-07
FFNOMTH,FF,NOMTH,3.3,125,"G4 gain @ 10 Hz",V/V,3.984
FFNOMTH,FF,NOMTH,3.3,125,"G4 gain @ 150 Hz",V/V,3.984
FFNOMTH,FF,NOMTH,3.3,125,"G4 gain error",%,-0.405
FFNOMTH,FF,NOMTH,3.3,125,"G4 -3 dB bandwidth",MHz,3.315
FFNOMTH,FF,NOMTH,3.3,125,"G4 input range low",V,-0.752
FFNOMTH,FF,NOMTH,3.3,125,"G4 input range high",V,0.752
FFNOMTH,FF,NOMTH,3.3,125,"G4 output range low",V,-2.995
FFNOMTH,FF,NOMTH,3.3,125,"G4 output range high",V,2.995
FFNOMTH,FF,NOMTH,3.3,125,"G4 CMRR @ 60 Hz",dB,215.690
FFNOMTH,FF,NOMTH,3.3,125,"G4 CMRR @ 150 Hz",dB,215.690
FFNOMTH,FF,NOMTH,3.3,125,"G4 PSRR+ @ 60 Hz",dB,189.677
FFNOMTH,FF,NOMTH,3.3,125,"G4 PSRR+ @ 150 Hz",dB,189.677
FFNOMTH,FF,NOMTH,3.3,125,"G4 PSRR- @ 60 Hz",dB,212.824
FFNOMTH,FF,NOMTH,3.3,125,"G4 PSRR- @ 150 Hz",dB,212.824
FFNOMTH,FF,NOMTH,3.3,125,"G4 input-referred noise 0.05-150 Hz",uVrms,4.002
FFNOMTH,FF,NOMTH,3.3,125,"G4 THD @ 60 Hz, 0.60 Vpp",%,0.004
FFNOMTH,FF,NOMTH,3.3,125,"G8 target gain",V/V,8.000
FFNOMTH,FF,NOMTH,3.3,125,"G8 input offset",mV,-1.060e-06
FFNOMTH,FF,NOMTH,3.3,125,"G8 gain @ 10 Hz",V/V,7.945
FFNOMTH,FF,NOMTH,3.3,125,"G8 gain @ 150 Hz",V/V,7.945
FFNOMTH,FF,NOMTH,3.3,125,"G8 gain error",%,-0.689
FFNOMTH,FF,NOMTH,3.3,125,"G8 -3 dB bandwidth",MHz,2.101
FFNOMTH,FF,NOMTH,3.3,125,"G8 input range low",V,-0.370
FFNOMTH,FF,NOMTH,3.3,125,"G8 input range high",V,0.370
FFNOMTH,FF,NOMTH,3.3,125,"G8 output range low",V,-2.937
FFNOMTH,FF,NOMTH,3.3,125,"G8 output range high",V,2.937
FFNOMTH,FF,NOMTH,3.3,125,"G8 CMRR @ 60 Hz",dB,194.155
FFNOMTH,FF,NOMTH,3.3,125,"G8 CMRR @ 150 Hz",dB,194.155
FFNOMTH,FF,NOMTH,3.3,125,"G8 PSRR+ @ 60 Hz",dB,190.596
FFNOMTH,FF,NOMTH,3.3,125,"G8 PSRR+ @ 150 Hz",dB,190.596
FFNOMTH,FF,NOMTH,3.3,125,"G8 PSRR- @ 60 Hz",dB,192.097
FFNOMTH,FF,NOMTH,3.3,125,"G8 PSRR- @ 150 Hz",dB,192.097
FFNOMTH,FF,NOMTH,3.3,125,"G8 input-referred noise 0.05-150 Hz",uVrms,3.602
FFNOMTH,FF,NOMTH,3.3,125,"G8 THD @ 60 Hz, 0.30 Vpp",%,1.429e-04
FFNOMTH,FF,NOMTH,3.3,125,"G16 target gain",V/V,16.000
FFNOMTH,FF,NOMTH,3.3,125,"G16 input offset",mV,-7.271e-07
FFNOMTH,FF,NOMTH,3.3,125,"G16 gain @ 10 Hz",V/V,15.861
FFNOMTH,FF,NOMTH,3.3,125,"G16 gain @ 150 Hz",V/V,15.861
FFNOMTH,FF,NOMTH,3.3,125,"G16 gain error",%,-0.869
FFNOMTH,FF,NOMTH,3.3,125,"G16 -3 dB bandwidth",MHz,0.986
FFNOMTH,FF,NOMTH,3.3,125,"G16 input range low",V,-0.180
FFNOMTH,FF,NOMTH,3.3,125,"G16 input range high",V,0.180
FFNOMTH,FF,NOMTH,3.3,125,"G16 output range low",V,-2.861
FFNOMTH,FF,NOMTH,3.3,125,"G16 output range high",V,2.861
FFNOMTH,FF,NOMTH,3.3,125,"G16 CMRR @ 60 Hz",dB,216.082
FFNOMTH,FF,NOMTH,3.3,125,"G16 CMRR @ 150 Hz",dB,216.082
FFNOMTH,FF,NOMTH,3.3,125,"G16 PSRR+ @ 60 Hz",dB,191.095
FFNOMTH,FF,NOMTH,3.3,125,"G16 PSRR+ @ 150 Hz",dB,191.095
FFNOMTH,FF,NOMTH,3.3,125,"G16 PSRR- @ 60 Hz",dB,215.190
FFNOMTH,FF,NOMTH,3.3,125,"G16 PSRR- @ 150 Hz",dB,215.190
FFNOMTH,FF,NOMTH,3.3,125,"G16 input-referred noise 0.05-150 Hz",uVrms,3.401
FFNOMTH,FF,NOMTH,3.3,125,"G16 THD @ 60 Hz, 0.15 Vpp",%,2.923e-04
FFVLTL,FF,VLTL,3,-40,"FDC bias current",uA,39.433
FFVLTL,FF,VLTL,3,-40,"CMFB bias current",uA,39.433
FFVLTL,FF,VLTL,3,-40,"Total current",mA,1.474
FFVLTL,FF,VLTL,3,-40,"Total power",mW,4.422
FFVLTL,FF,VLTL,3,-40,"Output CM error",mV,-9.531
FFVLTL,FF,VLTL,3,-40,"G2 target gain",V/V,2.000
FFVLTL,FF,VLTL,3,-40,"G2 input offset",mV,4.545e-08
FFVLTL,FF,VLTL,3,-40,"G2 gain @ 10 Hz",V/V,1.995
FFVLTL,FF,VLTL,3,-40,"G2 gain @ 150 Hz",V/V,1.995
FFVLTL,FF,VLTL,3,-40,"G2 gain error",%,-0.228
FFVLTL,FF,VLTL,3,-40,"G2 -3 dB bandwidth",MHz,6.613
FFVLTL,FF,VLTL,3,-40,"G2 input range low",V,-1.431
FFVLTL,FF,VLTL,3,-40,"G2 input range high",V,1.431
FFVLTL,FF,VLTL,3,-40,"G2 output range low",V,-2.853
FFVLTL,FF,VLTL,3,-40,"G2 output range high",V,2.853
FFVLTL,FF,VLTL,3,-40,"G2 CMRR @ 60 Hz",dB,263.946
FFVLTL,FF,VLTL,3,-40,"G2 CMRR @ 150 Hz",dB,263.941
FFVLTL,FF,VLTL,3,-40,"G2 PSRR+ @ 60 Hz",dB,253.358
FFVLTL,FF,VLTL,3,-40,"G2 PSRR+ @ 150 Hz",dB,253.481
FFVLTL,FF,VLTL,3,-40,"G2 PSRR- @ 60 Hz",dB,239.090
FFVLTL,FF,VLTL,3,-40,"G2 PSRR- @ 150 Hz",dB,239.091
FFVLTL,FF,VLTL,3,-40,"G2 input-referred noise 0.05-150 Hz",uVrms,4.223
FFVLTL,FF,VLTL,3,-40,"G2 THD @ 60 Hz, 1.20 Vpp",%,0.018
FFVLTL,FF,VLTL,3,-40,"G4 target gain",V/V,4.000
FFVLTL,FF,VLTL,3,-40,"G4 input offset",mV,9.348e-08
FFVLTL,FF,VLTL,3,-40,"G4 gain @ 10 Hz",V/V,3.980
FFVLTL,FF,VLTL,3,-40,"G4 gain @ 150 Hz",V/V,3.980
FFVLTL,FF,VLTL,3,-40,"G4 gain error",%,-0.503
FFVLTL,FF,VLTL,3,-40,"G4 -3 dB bandwidth",MHz,3.982
FFVLTL,FF,VLTL,3,-40,"G4 input range low",V,-0.711
FFVLTL,FF,VLTL,3,-40,"G4 input range high",V,0.711
FFVLTL,FF,VLTL,3,-40,"G4 output range low",V,-2.828
FFVLTL,FF,VLTL,3,-40,"G4 output range high",V,2.828
FFVLTL,FF,VLTL,3,-40,"G4 CMRR @ 60 Hz",dB,265.246
FFVLTL,FF,VLTL,3,-40,"G4 CMRR @ 150 Hz",dB,265.345
FFVLTL,FF,VLTL,3,-40,"G4 PSRR+ @ 60 Hz",dB,281.302
FFVLTL,FF,VLTL,3,-40,"G4 PSRR+ @ 150 Hz",dB,278.991
FFVLTL,FF,VLTL,3,-40,"G4 PSRR- @ 60 Hz",dB,257.338
